current_price,competitor_price,recommended_price,action,confidence,positioning
68.16,71.46,68.16,hold,1.0,Competitive
13.17,15.66,13.17,hold,0.999,Underpriced
90.13,86.94,82.92,decrease,1.0,Competitive
97.69,96.13,89.88,decrease,1.0,Competitive
46.28,45.18,42.58,decrease,1.0,Competitive
77.85,81.15,77.85,hold,1.0,Competitive
23.32,19.92,21.47,decrease,0.994,Overpriced
75.87,77.66,75.87,hold,1.0,Competitive
90.79,91.53,90.79,hold,1.0,Competitive
81.37,84.52,81.37,hold,1.0,Competitive
33.34,29.25,30.68,decrease,0.996,Overpriced
95.48,95.64,95.48,hold,1.0,Competitive
33.58,34.57,33.58,hold,0.999,Competitive
29.27,31.37,29.27,hold,0.999,Competitive
34.92,34.3,32.13,decrease,1.0,Competitive
92.42,92.19,85.03,decrease,1.0,Competitive
60.14,62.06,60.14,hold,0.999,Competitive
69.02,73.68,69.02,hold,0.999,Competitive
52.41,47.58,48.22,decrease,1.0,Overpriced
58.85,58.68,54.14,decrease,1.0,Competitive
58.4,55.85,53.73,decrease,1.0,Competitive
81.97,78.8,75.41,decrease,1.0,Competitive
46.58,43.42,42.85,decrease,1.0,Competitive
53.15,57.29,53.15,hold,1.0,Competitive
86.35,86.19,79.44,decrease,1.0,Competitive
57.72,55.53,53.1,decrease,1.0,Competitive
89.13,90.39,89.13,hold,0.999,Competitive
25.88,27.34,25.88,hold,0.999,Competitive
38.71,38.56,35.61,decrease,1.0,Competitive
97.79,102.66,97.79,hold,1.0,Competitive
49.83,45.99,45.84,decrease,1.0,Competitive
41.02,39.59,37.74,decrease,1.0,Competitive
50.18,54.25,50.18,hold,0.999,Competitive
92.93,89.89,85.5,decrease,1.0,Competitive
53.99,58.8,53.99,hold,0.999,Competitive
80.82,81.11,80.82,hold,1.0,Competitive
63.07,67.25,63.07,hold,1.0,Competitive
10.74,11.3,10.74,hold,0.999,Competitive
29.63,30.55,29.63,hold,1.0,Competitive
27.88,30.02,27.88,hold,1.0,Competitive
50.47,46.52,50.47,hold,1.0,Competitive
37.99,33.1,34.97,decrease,0.994,Overpriced
48.3,50.42,48.3,hold,0.999,Competitive
55.07,53.32,50.66,decrease,1.0,Competitive
73.88,70.41,67.97,decrease,1.0,Competitive
65.47,67.26,65.47,hold,1.0,Competitive
37.22,33.29,34.25,decrease,0.998,Overpriced
51.17,54.34,51.17,hold,1.0,Competitive
12.36,9.38,11.26,decrease,0.987,Overpriced
82.49,79.98,75.89,decrease,1.0,Competitive
13.81,9.33,11.2,decrease,0.973,Overpriced
58.5,55.07,53.82,decrease,1.0,Competitive
65.57,61.51,60.32,decrease,1.0,Competitive
52.47,50.87,48.27,decrease,1.0,Competitive
85.79,82.42,78.93,decrease,1.0,Competitive
73.73,78.46,73.73,hold,0.999,Competitive
42.82,39.39,39.39,decrease,1.0,Competitive
93.78,95.71,93.78,hold,1.0,Competitive
42.56,41.52,39.16,decrease,1.0,Competitive
38.51,35.74,35.43,decrease,1.0,Competitive
49.35,49.28,45.4,decrease,1.0,Competitive
96.55,94.72,88.83,decrease,1.0,Competitive
72.01,69.27,66.25,decrease,1.0,Competitive
85.36,83.62,78.53,decrease,1.0,Competitive
30.33,32.73,30.33,hold,1.0,Competitive
80.92,80.54,74.45,decrease,1.0,Competitive
45.69,47.41,45.69,hold,0.999,Competitive
39.53,38.08,36.37,decrease,1.0,Competitive
74.81,77.91,74.81,hold,1.0,Competitive
41.54,42.88,41.54,hold,0.999,Competitive
79.73,81.89,79.73,hold,0.999,Competitive
78.75,76.47,72.45,decrease,1.0,Competitive
12.31,14.77,12.31,hold,0.999,Underpriced
61.14,59.68,56.25,decrease,1.0,Competitive
66.68,62.1,61.35,decrease,1.0,Competitive
84.95,81.19,78.15,decrease,1.0,Competitive
85.2,90.12,85.2,hold,1.0,Competitive
42.9,40.45,39.47,decrease,1.0,Competitive
82.07,86.47,82.07,hold,0.999,Competitive
73.39,71.36,67.52,decrease,1.0,Competitive
40.45,41.65,40.45,hold,0.999,Competitive
12.48,14.52,12.48,hold,0.998,Underpriced
32.44,28.48,29.84,decrease,1.0,Overpriced
61.85,66.47,61.85,hold,1.0,Competitive
35.12,36.38,35.12,hold,1.0,Competitive
14.89,16.76,14.89,hold,0.999,Underpriced
18.4,16.55,16.93,decrease,0.999,Overpriced
83.95,83.32,77.23,decrease,1.0,Competitive
83.65,82.41,76.96,decrease,1.0,Competitive
16.24,16.83,16.24,hold,1.0,Competitive
34.38,34.61,34.38,hold,1.0,Competitive
72.54,76.87,72.54,hold,0.999,Competitive
80.19,75.71,73.78,decrease,1.0,Competitive
93.99,91.56,86.47,decrease,1.0,Competitive
91.6,93.9,91.6,hold,1.0,Competitive
79.31,80.4,79.31,hold,1.0,Competitive
63.03,58.96,57.99,decrease,1.0,Competitive
44.43,43.14,40.88,decrease,1.0,Competitive
80.61,82.67,80.61,hold,0.999,Competitive
59.12,60.54,59.12,hold,0.999,Competitive
43.98,40.77,40.46,decrease,1.0,Competitive
32.77,28.73,30.15,decrease,0.998,Overpriced
48.29,45.31,44.43,decrease,1.0,Competitive
54.76,49.85,50.38,decrease,1.0,Competitive
82.63,82.31,76.02,decrease,1.0,Competitive
83.16,86.66,83.16,hold,1.0,Competitive
88.58,86.76,81.49,decrease,1.0,Competitive
60.49,64.27,60.49,hold,0.999,Competitive
99.47,102.21,99.47,hold,0.999,Competitive
82.21,83.05,82.21,hold,0.999,Competitive
94.56,95.74,94.56,hold,1.0,Competitive
66.34,68.05,66.34,hold,1.0,Competitive
77.11,81.9,77.11,hold,1.0,Competitive
94.18,93.94,86.65,decrease,1.0,Competitive
41.28,44.0,41.28,hold,0.999,Competitive
71.78,69.36,66.04,decrease,1.0,Competitive
31.15,30.62,28.66,decrease,1.0,Competitive
85.3,86.87,85.3,hold,1.0,Competitive
60.88,58.4,56.01,decrease,1.0,Competitive
49.36,49.55,49.36,hold,0.999,Competitive
76.42,72.96,70.31,decrease,1.0,Competitive
95.46,99.22,95.46,hold,0.999,Competitive
25.51,24.02,23.47,decrease,1.0,Competitive
61.24,58.08,56.34,decrease,1.0,Competitive
81.95,78.29,81.95,hold,1.0,Competitive
51.76,55.96,51.76,hold,1.0,Competitive
47.68,44.19,43.87,decrease,1.0,Competitive
61.07,58.4,56.18,decrease,1.0,Competitive
63.13,60.01,58.08,decrease,1.0,Competitive
38.22,41.87,38.22,hold,0.999,Competitive
78.41,82.58,78.41,hold,0.999,Competitive
44.62,49.14,44.62,hold,1.0,Competitive
31.44,33.88,31.44,hold,1.0,Competitive
38.55,42.42,38.55,hold,0.999,Competitive
66.3,63.82,61.0,decrease,1.0,Competitive
72.12,73.33,72.12,hold,1.0,Competitive
39.4,35.41,36.27,decrease,0.992,Overpriced
40.63,40.25,37.38,decrease,1.0,Competitive
20.73,16.33,19.08,decrease,0.992,Overpriced
53.8,50.16,49.5,decrease,1.0,Competitive
13.51,16.04,13.51,hold,0.999,Underpriced
14.55,12.21,13.39,decrease,0.999,Overpriced
22.53,24.44,22.53,hold,1.0,Competitive
64.49,65.01,64.49,hold,0.999,Competitive
22.11,25.81,22.11,hold,0.998,Underpriced
79.77,79.7,73.39,decrease,1.0,Competitive
76.62,75.03,70.49,decrease,1.0,Competitive
49.74,53.24,49.74,hold,0.999,Competitive
10.98,13.59,10.98,hold,0.998,Underpriced
32.13,37.04,32.13,hold,1.0,Underpriced
42.26,40.43,38.88,decrease,1.0,Competitive
79.68,76.69,73.31,decrease,1.0,Competitive
12.22,11.92,11.24,decrease,1.0,Competitive
65.67,68.33,65.67,hold,0.998,Competitive
90.22,87.58,90.22,hold,1.0,Competitive
91.27,94.65,91.27,hold,0.999,Competitive
75.69,78.99,75.69,hold,1.0,Competitive
41.52,42.35,41.52,hold,0.999,Competitive
35.32,32.6,32.49,decrease,1.0,Competitive
52.87,51.75,48.64,decrease,1.0,Competitive
74.31,76.4,74.31,hold,1.0,Competitive
74.62,71.97,68.65,decrease,1.0,Competitive
68.99,73.06,68.99,hold,0.999,Competitive
91.77,91.56,84.43,decrease,1.0,Competitive
92.43,88.55,85.04,decrease,1.0,Competitive
35.54,30.77,32.7,decrease,1.0,Overpriced
97.17,95.44,89.4,decrease,1.0,Competitive
70.89,73.73,70.89,hold,1.0,Competitive
74.19,70.08,68.25,decrease,1.0,Competitive
24.24,19.87,22.3,decrease,1.0,Overpriced
81.09,86.01,81.09,hold,0.999,Competitive
97.91,93.15,97.91,hold,1.0,Competitive
20.87,18.88,20.87,hold,0.994,Overpriced
89.75,87.28,82.57,decrease,1.0,Competitive
72.31,68.04,66.53,decrease,1.0,Competitive
75.25,72.17,69.23,decrease,1.0,Competitive
46.2,45.15,42.5,decrease,1.0,Competitive
29.64,25.93,27.28,decrease,0.994,Overpriced
73.61,69.74,67.72,decrease,1.0,Competitive
74.7,79.56,74.7,hold,0.999,Competitive
73.57,69.12,73.57,hold,1.0,Competitive
19.84,20.0,21.82,increase,1.0,Competitive
84.48,88.15,84.48,hold,0.999,Competitive
88.54,92.13,88.54,hold,1.0,Competitive
74.14,73.2,74.14,hold,1.0,Competitive
16.46,17.96,16.46,hold,1.0,Competitive
87.77,85.3,80.75,decrease,1.0,Competitive
20.31,24.85,20.31,hold,0.999,Underpriced
97.72,102.16,97.72,hold,1.0,Competitive
26.65,28.85,26.65,hold,1.0,Competitive
15.63,18.44,15.63,hold,0.999,Underpriced
53.53,51.64,49.25,decrease,1.0,Competitive
22.67,25.4,22.67,hold,0.999,Underpriced
21.01,19.42,19.33,decrease,1.0,Competitive
24.71,25.11,24.71,hold,1.0,Competitive
83.18,85.58,83.18,hold,1.0,Competitive
22.27,20.86,20.49,decrease,1.0,Competitive
88.87,93.03,97.76,increase,1.0,Competitive
11.43,16.1,11.43,hold,0.997,Underpriced
20.5,20.26,18.86,decrease,1.0,Competitive
56.84,55.52,52.29,decrease,1.0,Competitive
39.81,39.59,36.63,decrease,1.0,Competitive
65.64,62.4,60.39,decrease,1.0,Competitive
15.27,14.74,14.05,decrease,1.0,Competitive
32.2,36.91,32.2,hold,0.998,Underpriced
92.42,97.22,92.42,hold,0.999,Competitive
20.13,24.22,20.13,hold,0.998,Underpriced
51.94,54.91,51.94,hold,0.999,Competitive
19.51,24.3,19.51,hold,0.998,Underpriced
81.94,79.28,75.38,decrease,1.0,Competitive
94.97,91.43,87.37,decrease,1.0,Competitive
65.26,69.04,65.26,hold,1.0,Competitive
21.49,23.14,21.49,hold,1.0,Competitive
30.67,25.88,28.22,decrease,0.999,Overpriced
21.2,18.82,19.51,decrease,0.998,Overpriced
48.65,45.55,44.76,decrease,1.0,Competitive
61.05,62.64,61.05,hold,0.999,Competitive
57.98,60.38,57.98,hold,1.0,Competitive
10.83,11.86,10.83,hold,0.999,Competitive
61.72,62.81,61.72,hold,1.0,Competitive
42.82,45.41,42.82,hold,1.0,Competitive
74.0,69.22,68.08,decrease,1.0,Competitive
21.5,18.34,19.8,decrease,0.988,Overpriced
72.32,74.51,72.32,hold,0.999,Competitive
50.72,54.08,50.72,hold,1.0,Competitive
44.41,39.42,40.86,decrease,1.0,Overpriced
95.4,91.51,87.77,decrease,1.0,Competitive
72.93,72.3,67.1,decrease,1.0,Competitive
96.08,92.66,88.39,decrease,1.0,Competitive
19.72,18.2,18.14,decrease,1.0,Competitive
60.49,61.93,60.49,hold,1.0,Competitive
88.88,89.6,88.88,hold,0.999,Competitive
42.53,46.54,42.53,hold,1.0,Competitive
20.84,21.93,20.84,hold,0.999,Competitive
41.72,38.68,41.72,hold,1.0,Competitive
96.33,95.03,88.62,decrease,1.0,Competitive
18.67,19.14,18.67,hold,0.999,Competitive
64.74,65.03,64.74,hold,1.0,Competitive
83.56,86.48,83.56,hold,0.999,Competitive
59.23,54.92,54.49,decrease,1.0,Competitive
34.2,37.95,34.2,hold,1.0,Competitive
83.93,84.92,83.93,hold,0.999,Competitive
75.93,78.51,75.93,hold,0.999,Competitive
69.78,65.21,64.2,decrease,1.0,Competitive
52.18,50.67,48.01,decrease,1.0,Competitive
13.88,13.91,13.88,hold,1.0,Competitive
44.84,44.08,41.25,decrease,1.0,Competitive
78.24,79.19,78.24,hold,1.0,Competitive
44.74,45.62,44.74,hold,0.999,Competitive
52.49,49.14,48.29,decrease,1.0,Competitive
91.79,90.65,91.79,hold,1.0,Competitive
52.06,50.29,52.06,hold,1.0,Competitive
37.43,33.91,34.45,decrease,0.994,Overpriced
10.99,7.6,9.12,decrease,0.999,Overpriced
78.43,82.14,78.43,hold,0.999,Competitive
96.63,95.9,88.9,decrease,1.0,Competitive
58.55,57.36,53.87,decrease,1.0,Competitive
60.26,63.81,60.26,hold,0.999,Competitive
94.9,98.8,94.9,hold,0.999,Competitive
95.07,90.08,87.46,decrease,1.0,Competitive
91.4,91.21,84.09,decrease,1.0,Competitive
81.13,84.71,81.13,hold,1.0,Competitive
72.99,71.11,67.15,decrease,1.0,Competitive
11.3,7.69,9.23,decrease,0.998,Overpriced
91.41,88.3,91.41,hold,1.0,Competitive
51.28,49.5,47.18,decrease,1.0,Competitive
26.81,26.46,24.67,decrease,1.0,Competitive
23.4,24.43,23.4,hold,1.0,Competitive
71.86,69.87,66.11,decrease,1.0,Competitive
52.98,54.51,52.98,hold,0.999,Competitive
48.77,46.12,44.87,decrease,1.0,Competitive
45.68,45.36,42.03,decrease,1.0,Competitive
15.25,20.13,15.25,hold,1.0,Underpriced
99.92,95.92,99.92,hold,1.0,Competitive
84.48,89.23,84.48,hold,0.999,Competitive
45.42,48.52,45.42,hold,0.999,Competitive
71.37,69.07,65.66,decrease,1.0,Competitive
30.87,35.29,30.87,hold,1.0,Underpriced
60.22,58.63,55.4,decrease,1.0,Competitive
82.33,80.8,75.74,decrease,1.0,Competitive
51.57,49.43,47.44,decrease,1.0,Competitive
22.73,25.27,22.73,hold,0.999,Underpriced
32.9,36.09,32.9,hold,0.999,Competitive
85.57,82.49,78.72,decrease,1.0,Competitive
87.39,87.16,80.4,decrease,1.0,Competitive
78.81,81.37,78.81,hold,0.999,Competitive
26.29,22.02,24.19,decrease,0.998,Overpriced
82.3,86.23,82.3,hold,0.999,Competitive
15.65,18.07,15.65,hold,0.999,Underpriced
63.07,60.96,58.02,decrease,1.0,Competitive
27.22,24.53,27.22,hold,0.994,Overpriced
35.56,37.14,35.56,hold,0.999,Competitive
32.55,32.84,32.55,hold,0.999,Competitive
83.51,86.47,83.51,hold,1.0,Competitive
80.62,79.01,74.17,decrease,1.0,Competitive
98.46,101.18,98.46,hold,1.0,Competitive
89.88,94.46,89.88,hold,1.0,Competitive
52.5,54.96,52.5,hold,1.0,Competitive
97.22,96.74,89.44,decrease,1.0,Competitive
65.21,64.54,59.99,decrease,1.0,Competitive
59.25,57.58,54.51,decrease,1.0,Competitive
46.11,41.37,46.11,hold,0.994,Overpriced
88.74,87.46,81.64,decrease,1.0,Competitive
72.52,77.37,72.52,hold,1.0,Competitive
34.38,31.76,31.63,decrease,1.0,Competitive
53.55,52.61,49.27,decrease,1.0,Competitive
40.8,38.42,37.54,decrease,1.0,Competitive
22.99,26.24,22.99,hold,1.0,Underpriced
94.54,89.88,86.98,decrease,1.0,Competitive
45.82,44.57,42.15,decrease,1.0,Competitive
75.5,79.83,75.5,hold,1.0,Competitive
19.47,15.6,17.92,decrease,0.994,Overpriced
89.82,92.02,89.82,hold,1.0,Competitive
61.06,59.95,56.18,decrease,1.0,Competitive
89.6,94.16,98.56,increase,1.0,Competitive
78.44,75.44,72.16,decrease,1.0,Competitive
13.88,11.35,12.77,decrease,1.0,Overpriced
21.72,25.34,21.72,hold,0.999,Underpriced
90.11,85.86,82.9,decrease,1.0,Competitive
55.34,52.57,50.91,decrease,1.0,Competitive
40.06,43.5,40.06,hold,0.999,Competitive
49.76,44.85,45.81,decrease,0.992,Overpriced
88.92,87.53,81.81,decrease,1.0,Competitive
91.41,92.16,91.41,hold,0.999,Competitive
54.48,53.24,54.48,hold,1.0,Competitive
95.44,95.95,95.44,hold,0.998,Competitive
41.74,44.33,41.74,hold,0.999,Competitive
55.76,51.67,51.3,decrease,1.0,Competitive
10.4,11.15,10.4,hold,1.0,Competitive
41.91,46.88,41.91,hold,0.999,Underpriced
50.57,48.42,46.52,decrease,1.0,Competitive
79.83,81.85,79.83,hold,1.0,Competitive
34.29,29.39,31.58,decrease,0.988,Overpriced
17.26,14.58,15.89,decrease,0.991,Overpriced
32.68,34.71,32.68,hold,1.0,Competitive
42.03,41.89,38.67,decrease,1.0,Competitive
29.15,24.21,26.82,decrease,1.0,Overpriced
74.05,76.45,74.05,hold,1.0,Competitive
23.43,19.08,21.56,decrease,0.999,Overpriced
27.82,25.22,25.65,decrease,0.976,Overpriced
84.01,82.9,84.01,hold,1.0,Competitive
48.96,47.4,45.04,decrease,1.0,Competitive
43.24,42.57,39.78,decrease,1.0,Competitive
63.67,60.13,58.58,decrease,1.0,Competitive
11.14,12.33,11.14,hold,1.0,Competitive
18.93,19.04,18.93,hold,1.0,Competitive
86.6,83.44,79.67,decrease,1.0,Competitive
24.95,22.85,22.95,decrease,1.0,Competitive
56.71,56.78,56.71,hold,0.999,Competitive
58.05,53.34,53.41,decrease,1.0,Competitive
83.04,80.87,76.4,decrease,1.0,Competitive
81.47,83.82,81.47,hold,1.0,Competitive
46.67,50.75,46.67,hold,0.999,Competitive
24.61,23.61,22.64,decrease,1.0,Competitive
31.79,29.67,29.25,decrease,1.0,Competitive
36.13,32.2,33.24,decrease,0.998,Overpriced
49.6,50.07,49.6,hold,1.0,Competitive
38.68,34.54,35.59,decrease,0.999,Overpriced
10.06,7.89,9.26,decrease,1.0,Overpriced
62.31,66.62,62.31,hold,0.999,Competitive
48.84,45.8,44.93,decrease,1.0,Competitive
24.63,28.34,24.63,hold,0.998,Underpriced
87.82,91.32,87.82,hold,0.999,Competitive
63.39,60.96,63.39,hold,1.0,Competitive
56.76,55.94,56.76,hold,1.0,Competitive
33.95,34.5,33.95,hold,0.999,Competitive
30.8,26.83,28.42,decrease,0.967,Overpriced
48.94,51.54,48.94,hold,1.0,Competitive
31.05,34.23,31.05,hold,0.999,Competitive
44.98,46.57,44.98,hold,1.0,Competitive
91.69,89.07,84.35,decrease,1.0,Competitive
26.6,29.87,26.6,hold,0.999,Underpriced
84.73,85.3,84.73,hold,1.0,Competitive
95.77,92.6,88.11,decrease,1.0,Competitive
21.01,24.33,21.01,hold,0.999,Underpriced
40.83,37.97,37.56,decrease,1.0,Competitive
67.15,66.45,61.78,decrease,1.0,Competitive
94.47,92.82,86.91,decrease,1.0,Competitive
15.86,19.76,15.86,hold,0.998,Underpriced
77.71,73.15,71.49,decrease,1.0,Competitive
24.06,27.82,24.06,hold,0.999,Underpriced
96.13,96.95,96.13,hold,0.999,Competitive
22.27,22.9,22.27,hold,0.999,Competitive
37.11,39.36,37.11,hold,1.0,Competitive
76.21,74.7,70.11,decrease,1.0,Competitive
47.54,50.18,47.54,hold,0.999,Competitive
87.82,83.78,80.79,decrease,1.0,Competitive
63.08,64.97,63.08,hold,1.0,Competitive
10.85,14.0,10.85,hold,0.999,Underpriced
75.19,78.92,75.19,hold,1.0,Competitive
67.68,67.99,67.68,hold,1.0,Competitive
45.57,42.36,45.57,hold,1.0,Competitive
95.52,93.62,87.88,decrease,1.0,Competitive
66.95,71.86,66.95,hold,0.999,Competitive
20.82,17.27,19.16,decrease,0.994,Overpriced
96.0,98.28,96.0,hold,0.999,Competitive
85.09,82.52,78.28,decrease,1.0,Competitive
45.22,43.46,41.6,decrease,1.0,Competitive
98.97,100.43,98.97,hold,1.0,Competitive
23.47,28.37,23.47,hold,0.998,Underpriced
73.43,70.42,67.56,decrease,1.0,Competitive
71.06,71.8,71.06,hold,0.999,Competitive
52.85,49.41,48.62,decrease,1.0,Competitive
89.31,88.85,82.17,decrease,1.0,Competitive
82.33,78.97,75.74,decrease,1.0,Competitive
65.05,67.32,65.05,hold,1.0,Competitive
64.37,62.68,59.22,decrease,1.0,Competitive
75.88,71.65,75.88,hold,1.0,Competitive
52.89,55.83,52.89,hold,0.999,Competitive
78.7,82.16,78.7,hold,0.999,Competitive
16.08,13.32,14.8,decrease,0.994,Overpriced
72.14,74.88,72.14,hold,1.0,Competitive
52.67,50.56,48.46,decrease,1.0,Competitive
49.52,53.69,49.52,hold,0.999,Competitive
30.18,26.91,27.77,decrease,1.0,Overpriced
56.35,58.67,56.35,hold,0.999,Competitive
56.87,61.07,56.87,hold,1.0,Competitive
77.7,74.51,71.48,decrease,1.0,Competitive
31.47,35.0,31.47,hold,0.999,Underpriced
86.12,82.46,79.23,decrease,1.0,Competitive
81.91,81.5,75.36,decrease,1.0,Competitive
82.5,87.39,82.5,hold,1.0,Competitive
70.69,73.15,70.69,hold,0.999,Competitive
21.75,23.91,21.75,hold,0.999,Competitive
60.87,60.0,56.0,decrease,1.0,Competitive
79.0,75.64,72.68,decrease,1.0,Competitive
33.77,30.48,31.09,decrease,0.993,Overpriced
80.06,78.11,73.66,decrease,1.0,Competitive
61.44,60.36,61.44,hold,1.0,Competitive
60.15,64.52,60.15,hold,0.999,Competitive
31.07,30.57,28.58,decrease,1.0,Competitive
22.58,27.56,22.58,hold,0.999,Underpriced
85.04,82.62,78.24,decrease,1.0,Competitive
15.56,19.15,15.56,hold,0.999,Underpriced
27.53,27.08,25.33,decrease,1.0,Competitive
37.38,32.62,34.43,decrease,0.987,Overpriced
50.84,47.23,46.77,decrease,1.0,Competitive
35.38,37.69,35.38,hold,0.999,Competitive
84.84,84.34,78.05,decrease,1.0,Competitive
78.72,81.3,78.72,hold,0.999,Competitive
74.55,79.42,74.55,hold,1.0,Competitive
67.34,65.41,61.95,decrease,1.0,Competitive
49.71,51.53,49.71,hold,0.999,Competitive
98.8,100.38,98.8,hold,0.999,Competitive
63.1,63.62,63.1,hold,0.999,Competitive
38.97,41.52,38.97,hold,1.0,Competitive
94.9,92.72,87.31,decrease,1.0,Competitive
26.07,22.55,23.99,decrease,0.999,Overpriced
27.47,24.16,25.27,decrease,1.0,Overpriced
44.77,49.66,44.77,hold,0.999,Competitive
54.54,54.89,54.54,hold,0.999,Competitive
83.03,84.29,83.03,hold,1.0,Competitive
10.17,9.52,10.17,hold,1.0,Competitive
30.0,32.95,30.0,hold,1.0,Competitive
20.51,17.82,18.87,decrease,1.0,Overpriced
87.79,84.89,80.77,decrease,1.0,Competitive
52.77,57.47,52.77,hold,0.999,Competitive
53.82,54.7,53.82,hold,0.999,Competitive
36.25,32.19,36.25,hold,0.994,Overpriced
57.78,55.85,53.16,decrease,1.0,Competitive
30.24,33.1,30.24,hold,1.0,Competitive
35.64,40.16,35.64,hold,0.999,Underpriced
91.12,95.77,91.12,hold,0.999,Competitive
92.76,89.04,85.34,decrease,1.0,Competitive
41.52,46.04,41.52,hold,0.999,Competitive
14.82,15.72,14.82,hold,1.0,Competitive
53.87,53.47,53.87,hold,1.0,Competitive
44.65,42.28,41.08,decrease,1.0,Competitive
45.52,46.33,45.52,hold,0.999,Competitive
16.44,17.7,16.44,hold,1.0,Competitive
75.53,77.13,83.08,increase,1.0,Competitive
20.72,20.27,19.06,decrease,1.0,Competitive
56.42,56.84,56.42,hold,0.999,Competitive
62.7,60.86,62.7,hold,1.0,Competitive
42.12,46.51,42.12,hold,1.0,Competitive
26.76,23.06,24.63,decrease,0.995,Overpriced
15.89,10.92,13.1,decrease,0.995,Overpriced
35.02,34.81,32.22,decrease,1.0,Competitive
71.51,71.49,65.79,decrease,1.0,Competitive
59.59,64.32,59.59,hold,1.0,Competitive
85.49,82.19,78.65,decrease,1.0,Competitive
76.08,72.57,69.99,decrease,1.0,Competitive
61.5,63.52,61.5,hold,1.0,Competitive
30.89,29.15,28.42,decrease,1.0,Competitive
58.66,58.5,53.97,decrease,1.0,Competitive
69.5,67.32,69.5,hold,1.0,Competitive
54.68,53.19,50.31,decrease,1.0,Competitive
90.19,93.29,90.19,hold,1.0,Competitive
46.7,49.54,46.7,hold,1.0,Competitive
55.42,52.25,50.99,decrease,1.0,Competitive
78.35,79.66,78.35,hold,0.999,Competitive
82.86,85.23,82.86,hold,1.0,Competitive
25.73,21.76,23.67,decrease,1.0,Overpriced
76.38,74.88,70.27,decrease,1.0,Competitive
54.34,53.68,49.99,decrease,1.0,Competitive
80.99,83.43,80.99,hold,1.0,Competitive
42.72,38.37,39.32,decrease,0.993,Overpriced
99.09,103.69,99.09,hold,0.999,Competitive
94.44,91.83,86.88,decrease,1.0,Competitive
58.61,60.13,58.61,hold,1.0,Competitive
45.72,47.8,45.72,hold,1.0,Competitive
59.22,55.57,54.48,decrease,1.0,Competitive
70.91,67.24,65.24,decrease,1.0,Competitive
16.38,14.52,16.38,hold,0.994,Overpriced
90.11,94.55,90.11,hold,1.0,Competitive
29.01,29.39,29.01,hold,0.999,Competitive
11.67,12.67,11.67,hold,1.0,Competitive
33.62,38.45,33.62,hold,0.999,Underpriced
87.25,87.55,87.25,hold,0.999,Competitive
47.55,45.4,43.75,decrease,1.0,Competitive
94.4,91.19,86.85,decrease,1.0,Competitive
38.1,36.76,35.05,decrease,1.0,Competitive
71.45,68.39,65.73,decrease,1.0,Competitive
30.99,28.33,30.99,hold,1.0,Competitive
31.82,33.04,31.82,hold,0.999,Competitive
99.84,96.92,99.84,hold,1.0,Competitive
81.55,80.98,75.03,decrease,1.0,Competitive
20.2,19.15,18.58,decrease,1.0,Competitive
25.24,27.65,25.24,hold,0.999,Competitive
41.2,38.1,37.9,decrease,1.0,Competitive
61.03,60.86,56.15,decrease,1.0,Competitive
80.21,78.7,73.79,decrease,1.0,Competitive
24.63,27.39,24.63,hold,0.999,Underpriced
77.8,75.62,71.58,decrease,1.0,Competitive
86.62,89.33,86.62,hold,1.0,Competitive
51.37,55.02,51.37,hold,1.0,Competitive
